DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20050412,0.77511,0.78053,0.77374,0.77729,2934352.24
20050413,0.77745,0.77845,0.76905,0.76979,2887424.133
20050414,0.76974,0.77211,0.76497,0.76789,2926753.716
20050417,0.7679,0.76952,0.7631,0.76759,2907394.795
20050418,0.76769,0.77192,0.7644,0.77135,2898039.944
20050419,0.7714,0.77675,0.77031,0.77516,2899872.808
20050420,0.77537,0.7772,0.77309,0.77553,2895371.534
20050421,0.7756,0.78313,0.77372,0.78069,2895436.558
20050424,0.78068,0.78197,0.77742,0.78032,2914367.127
20050425,0.78052,0.78135,0.77574,0.77744,2920356.127
20050426,0.77757,0.77853,0.7739,0.77642,2906410.892
20050427,0.77692,0.78155,0.77439,0.77856,2906446.884
20050428,0.77849,0.78403,0.77682,0.78096,2921660.804
20050501,0.78045,0.78125,0.77801,0.77937,2876398.8
20050502,0.77968,0.78005,0.77184,0.77373,2908498.196
20050503,0.77362,0.7816,0.77207,0.7805,2905000.162
20050504,0.78045,0.7827,0.7767,0.78033,2910712.375
20050505,0.78034,0.7815,0.77408,0.7749,2898288.872
20050508,0.77462,0.77525,0.77058,0.77196,2931754.211
20050509,0.77222,0.7768,0.77133,0.77601,2916711.418
20050510,0.77609,0.7791,0.77325,0.77407,2903254.214
20050511,0.77442,0.77495,0.76452,0.76518,2930770.681
20050512,0.76534,0.76681,0.75963,0.76104,2919935.668
20050515,0.76138,0.7621,0.75325,0.75572,2919372.637
20050516,0.75588,0.75863,0.7544,0.75513,2915666.07
20050517,0.75501,0.76184,0.75268,0.76063,2929244.19
20050518,0.76077,0.76127,0.75605,0.75777,2920969.385
20050519,0.75761,0.76062,0.75317,0.75529,2922381.353
20050522,0.75496,0.76043,0.75418,0.7592,2948779.824
20050523,0.75932,0.76413,0.75762,0.76269,2956920.98
20050524,0.76301,0.76343,0.75815,0.76239,2971435.656
20050525,0.76282,0.76485,0.7576,0.75811,2968432.11
20050526,0.75825,0.76367,0.75783,0.76284,2962845.239
20050529,0.76143,0.76352,0.75958,0.76024,2942346.078
20050530,0.76038,0.76135,0.75393,0.75546,2939633.34
20050531,0.75554,0.7577,0.74671,0.74871,2944526.67
20050601,0.74918,0.75561,0.74765,0.75404,2947109.649
20050602,0.75388,0.7599,0.75294,0.75536,2938110.92
20050605,0.75541,0.76645,0.75421,0.76478,2970238.131
20050606,0.76512,0.77005,0.76274,0.76861,2970273.566
20050607,0.76853,0.7704,0.76342,0.76443,2780325.872
20050608,0.76432,0.76865,0.76392,0.76687,3083219.427
20050609,0.76715,0.7677,0.76005,0.76077,2954195.402
20050612,0.76064,0.764,0.75825,0.76125,3076186.622
20050613,0.76114,0.76835,0.76049,0.76286,3076575.285
20050614,0.76294,0.77017,0.76183,0.76951,3067816.941
20050615,0.76962,0.77453,0.76538,0.7731,3057342.706
20050616,0.77301,0.77811,0.77123,0.77725,3067676.503
20050619,0.77704,0.7791,0.7743,0.77502,3085591.635
20050620,0.77512,0.78066,0.77175,0.78002,3080941.248
20050621,0.7801,0.78075,0.77469,0.77839,3086258.846
20050622,0.77892,0.77932,0.77098,0.77098,3077050.096
20050623,0.7712,0.77447,0.76661,0.76924,3076531.799
20050626,0.76876,0.77065,0.7668,0.76885,3057682.524
20050627,0.76892,0.77015,0.76169,0.76219,3078948.72
20050628,0.76222,0.76475,0.75836,0.76147,3068521.211
20050629,0.76185,0.76481,0.75892,0.762,3074759.83
20050630,0.76236,0.7646,0.74937,0.75162,3049018.149
20050703,0.75208,0.75271,0.7472,0.74953,3085314.697
20050704,0.74985,0.75073,0.73851,0.74053,3085227.909
20050705,0.74049,0.74442,0.73854,0.73885,3079651.974
20050706,0.73895,0.74646,0.73637,0.73875,3093484.989
20050707,0.73896,0.74404,0.73623,0.74117,3091984.842
20050710,0.74175,0.7485,0.74103,0.74664,3068968.883
20050711,0.74652,0.7573,0.74588,0.75633,3069775.234
20050712,0.75632,0.75725,0.74645,0.74856,3077003.302
20050713,0.74931,0.75382,0.7472,0.75181,3075583.248
20050714,0.7518,0.75346,0.74678,0.74865,3073334.734
20050717,0.74829,0.75465,0.7467,0.75305,3084274.65
20050718,0.75313,0.75402,0.74726,0.74973,3098292.604
20050719,0.74973,0.75715,0.74855,0.75516,3061501.43
20050720,0.75495,0.76646,0.75458,0.76472,3125665.533
20050721,0.7647,0.76833,0.76261,0.7628,3110783.565
20050724,0.76264,0.76435,0.75844,0.76216,3107605.435
20050725,0.76194,0.7633,0.75627,0.7573,3103936.11
20050726,0.7573,0.75945,0.7522,0.75532,3108357.316
20050727,0.75549,0.76082,0.75314,0.75931,3094206.625
20050728,0.7593,0.76214,0.75603,0.75617,3106461.085
20050731,0.75574,0.76338,0.75471,0.76111,3109723.394
20050801,0.76125,0.76578,0.75902,0.76422,3108307.118
20050802,0.76437,0.77285,0.7621,0.77127,3099069.395
20050803,0.77155,0.77425,0.76897,0.77206,3099659.631
20050804,0.77201,0.7724,0.76555,0.76764,3102368.632
20050807,0.76735,0.7684,0.76264,0.76362,3089264.048
20050808,0.76363,0.76604,0.758,0.76085,3082165.65
20050809,0.76072,0.7661,0.75991,0.76461,3090643.737
20050810,0.76434,0.77462,0.76349,0.77387,3082654.852
20050811,0.77358,0.77513,0.7701,0.77119,3071044.744
20050814,0.77186,0.77428,0.76638,0.76878,3101313.264
20050815,0.76887,0.7701,0.76536,0.76936,3095644.126
20050816,0.76937,0.77075,0.75925,0.75968,3100422.596
20050817,0.75968,0.76107,0.7506,0.75216,3100845.871
20050818,0.75247,0.75372,0.74915,0.75074,3097206.72
20050821,0.75094,0.75645,0.7501,0.75426,3079211.94
20050822,0.75402,0.75685,0.75307,0.75553,3072240.839
20050823,0.75552,0.75765,0.75083,0.75537,3085311.315
20050824,0.75542,0.7617,0.75434,0.75927,3091893.135
20050825,0.75931,0.76056,0.75467,0.7557,3085320.017
20050828,0.7558,0.758,0.75115,0.75258,3107449.794
20050829,0.75252,0.75305,0.7461,0.7486,3120358.797
20050830,0.74871,0.75585,0.7454,0.75491,3121728.163
20050831,0.75491,0.76384,0.75308,0.76205,3032311.033
20050901,0.76247,0.76655,0.76092,0.76471,3138030.791
20050904,0.76468,0.76977,0.76323,0.76697,3095696.761
20050905,0.76708,0.76905,0.76445,0.76748,3107141.705
20050906,0.76737,0.77055,0.76487,0.7654,3106378.405
20050907,0.76553,0.77352,0.76492,0.77269,3097512.081
20050908,0.77266,0.77544,0.77022,0.77462,3112105.193
20050911,0.77516,0.77655,0.76765,0.76809,3120676.014
20050912,0.76835,0.77105,0.76622,0.76759,3121530.21
20050913,0.76768,0.77355,0.76742,0.77076,3123063.45
20050914,0.77095,0.7717,0.76505,0.76593,3117326.609
20050915,0.76625,0.77048,0.76386,0.76737,3118789.669
20050918,0.7654,0.76813,0.76125,0.76658,3119522.062
