DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20050307,1.32125,1.33602,1.32048,1.33419,1321680.7
20050308,1.3342,1.34211,1.33294,1.33893,1322659.4
20050309,1.33894,1.34519,1.33665,1.34146,1318321.2
20050310,1.34163,1.34767,1.33964,1.34536,1317001.6
20050313,1.34572,1.34759,1.33345,1.33656,1326904.8
20050314,1.33656,1.34075,1.3295,1.33017,1320017
20050315,1.33039,1.34377,1.32894,1.34127,1330442.3
20050316,1.34154,1.34203,1.33264,1.33734,1333838.1
20050317,1.3375,1.33843,1.32583,1.33216,1317673.7
20050320,1.33096,1.33159,1.31393,1.31527,1329824.3
20050321,1.31556,1.32217,1.30526,1.30854,1328068.9
20050322,1.30831,1.30842,1.29559,1.29829,1343822.9
20050323,1.29835,1.30293,1.29283,1.2934,1330498.8
20050324,1.29352,1.29674,1.29241,1.29536,1327231.1
20050327,1.29581,1.29617,1.28536,1.28936,1365705.8
20050328,1.28911,1.29545,1.28739,1.2919,1365117
20050329,1.29202,1.29825,1.29067,1.29122,1378643.1
20050330,1.29137,1.3018,1.29075,1.29621,1371778.9
20050331,1.29595,1.30445,1.28701,1.2908,1376796.4
20050403,1.29021,1.2903,1.2817,1.28422,1371495.1
20050404,1.28366,1.28747,1.27977,1.28641,1376323.8
20050405,1.28626,1.29051,1.28357,1.28656,1357941.1
20050406,1.28641,1.29362,1.28412,1.28511,1378543.1
20050407,1.28483,1.29321,1.28061,1.293,1361278
20050410,1.29238,1.30019,1.29027,1.29672,1358042.7
20050411,1.29633,1.30045,1.28496,1.29171,1365015.8
20050412,1.29175,1.29525,1.28496,1.29118,1357460.6
20050413,1.29087,1.29199,1.27667,1.28064,1335818.9
20050414,1.28068,1.29382,1.27757,1.29206,1332619.5
20050417,1.29086,1.30417,1.28725,1.30203,1331862.2
20050418,1.30181,1.30761,1.29801,1.30588,1347750.3
20050419,1.3058,1.3102,1.29901,1.3084,1348182.7
20050420,1.30791,1.31192,1.30239,1.30427,1344486.1
20050421,1.30427,1.30908,1.30195,1.30608,1352374.2
20050424,1.30602,1.30686,1.2954,1.30039,1347978.5
20050425,1.30015,1.30128,1.29454,1.29808,1341249.8
20050426,1.29796,1.29922,1.29028,1.29258,1344954.5
20050427,1.29233,1.29393,1.28789,1.28907,1352959.8
20050428,1.28897,1.29779,1.28511,1.28685,1349019.7
20050501,1.28628,1.2873,1.28356,1.28609,1352460.2
20050502,1.28561,1.29111,1.28264,1.28672,1348351.6
20050503,1.28639,1.29711,1.28639,1.29422,1340650.8
20050504,1.2941,1.2988,1.29226,1.2955,1347615.2
20050505,1.29533,1.29616,1.28083,1.28158,1357249.5
20050508,1.28174,1.28469,1.27887,1.28383,1367553
20050509,1.28392,1.28875,1.28139,1.28753,1347284.3
20050510,1.28733,1.29099,1.2776,1.28107,1349112.4
20050511,1.28117,1.28149,1.2685,1.26899,1344464.2
20050512,1.26876,1.2694,1.26086,1.26272,1340696
20050515,1.26182,1.26468,1.25603,1.2638,1347697.7
20050516,1.26339,1.26616,1.25927,1.26028,1349284.7
20050517,1.26002,1.26885,1.25841,1.26751,1345431.4
20050518,1.26732,1.26883,1.26035,1.26406,1342617.9
20050519,1.26398,1.26521,1.25268,1.25549,1340238.5
20050522,1.25454,1.25953,1.25339,1.25719,1350174.3
20050523,1.25686,1.2627,1.25513,1.2577,1344675.8
20050524,1.2576,1.26179,1.25484,1.25958,1329914
20050525,1.25952,1.26121,1.24906,1.2508,1337309.2
20050526,1.25062,1.25874,1.2502,1.25802,1330373.4
