"DATE" "OPENAUDUSD" "HIGHAUDUSD" "LOWAUDUSD" "CLOSEAUDUSD" "VOLUMEAUDUSD" "OPENEURUSD" "HIGHEURUSD" "LOWEURUSD" "CLOSEEURUSD" "VOLUMEEURUSD" "OPENGBPUSD" "HIGHGBPUSD" "LOWGBPUSD" "CLOSEGBPUSD" "VOLUMEGBPUSD" "OPENUSDCAD" "HIGHUSDCAD" "LOWUSDCAD" "CLOSEUSDCAD" "VOLUMEUSDCAD" "OPENUSDCHF" "HIGHUSDCHF" "LOWUSDCHF" "CLOSEUSDCHF" "VOLUMEUSDCHF" "OPENUSDJPY" "HIGHUSDJPY" "LOWUSDJPY" "CLOSEUSDJPY" "VOLUMEUSDJPY"
"88" 20040503 0.72059 0.73115 0.71909 0.72963 2620930.655 1.19428 1.21173 1.19227 1.20962 1346133 1.77235 1.79691 1.77007 1.79615 170519.7039 1.37205 1.37344 1.36282 1.36863 200197.22 1.30022 1.30211 1.27924 1.28101 362802.652 110.322 110.596 109.231 109.305 637494.5
"89" 20040504 0.72985 0.73418 0.72806 0.73214 2601102.492 1.2092 1.21786 1.20915 1.2171 1360703.4 1.79619 1.80175 1.7874 1.79291 162282.208 1.36885 1.37864 1.36731 1.37317 201671.53 1.28111 1.28176 1.26972 1.27383 364044.43 109.352 109.571 108.305 108.652 633780.1
"90" 20040505 0.73228 0.73261 0.72049 0.7213 2593067.262 1.21713 1.21749 1.20625 1.20795 1369606.9 1.79302 1.79828 1.7876 1.79605 175139.866 1.37306 1.38045 1.3696 1.3787 201074.92 1.2737 1.28616 1.27348 1.28335 357928.275 108.66 109.875 108.573 109.732 637014.5
"91" 20040506 0.72132 0.72357 0.70146 0.70291 2606003.469 1.208 1.21313 1.1874 1.18782 1360201.8 1.79622 1.8029 1.78225 1.78619 160906.763 1.37855 1.38651 1.37477 1.38197 201410.65 1.28312 1.30301 1.27623 1.30182 366934.751 109.725 112.48 109.69 112.191 630938.5
"92" 20040509 0.70284 0.70433 0.6903 0.69519 2560907.812 1.18648 1.18936 1.18103 1.18448 1364241.2 1.78538 1.78679 1.77036 1.77661 169207.777 1.38333 1.39593 1.38295 1.39067 198014.27 1.30225 1.30722 1.29648 1.29826 364024.651 112.258 114.126 112.105 113.617 645300.3
"93" 20040510 0.69521 0.69895 0.69178 0.69646 2603478.238 1.18477 1.18885 1.17869 1.18678 1352422.2 1.77657 1.77738 1.75327 1.75576 163129.378 1.39059 1.3919 1.38444 1.38568 204982.31 1.29802 1.30816 1.2958 1.29595 364563.075 113.644 113.962 113.084 113.132 636946.8
"94" 20040511 0.69659 0.70232 0.6939 0.69845 2619459.987 1.18661 1.19402 1.18322 1.18962 1374159.8 1.75545 1.78014 1.75536 1.77245 164559.97 1.38569 1.39053 1.38249 1.38662 204714.95 1.29565 1.30084 1.28738 1.29431 363596.6 113.113 113.465 112.41 112.955 642683.6
"95" 20040512 0.69832 0.70005 0.68462 0.68816 2606172.861 1.1893 1.19294 1.17708 1.18197 1373186.4 1.77256 1.77447 1.75712 1.76183 167517.72 1.38642 1.39857 1.38604 1.39265 203002.07 1.29417 1.30878 1.2895 1.30151 363195.375 112.947 114.62 112.813 114.469 630077
"96" 20040513 0.688 0.69227 0.68281 0.69089 2598193.819 1.18133 1.19007 1.17806 1.18825 1369928.8 1.76206 1.76429 1.74812 1.7608 166939.118 1.39265 1.39679 1.38769 1.38896 202432.35 1.30155 1.30618 1.29335 1.29559 368470.85 114.496 114.872 113.958 114.211 634959.9
"97" 20040516 0.69094 0.69615 0.68309 0.68514 2570178.787 1.18832 1.2058 1.18758 1.20241 1358173.4 1.7606 1.77452 1.75688 1.76945 166839.541 1.38773 1.39934 1.37432 1.39623 205888.87 1.2955 1.29706 1.26934 1.27528 368577.1 114.165 114.638 113.049 114.31 637654.6
"98" 20040517 0.68502 0.68837 0.67912 0.68684 2591010.5 1.20218 1.20378 1.19272 1.19493 1366832.4 1.76969 1.77126 1.76109 1.76755 162585.923 1.39604 1.40003 1.38836 1.38999 197372.14 1.27515 1.28496 1.27386 1.28315 362848.175 114.31 114.696 113.374 114.274 631513.3
"99" 20040518 0.68679 0.70125 0.68589 0.69511 2603944.434 1.1946 1.20409 1.19346 1.20071 1367739.4 1.76759 1.78565 1.76285 1.78275 164496.271 1.39027 1.3917 1.37404 1.37492 213123.89 1.28278 1.28501 1.2749 1.27722 361080.25 114.282 114.323 112.415 113.083 639420.3
"100" 20040519 0.69542 0.69775 0.69017 0.69616 2597382.018 1.20052 1.20188 1.18942 1.19622 1369802.2 1.78255 1.78484 1.76383 1.77686 162688.604 1.37495 1.38139 1.366 1.36659 206937.07 1.27695 1.2918 1.27601 1.28477 363173.5 113.08 113.862 112.703 112.744 631876.7
"101" 20040520 0.69624 0.70335 0.69379 0.69723 2582303.544 1.19577 1.20679 1.1951 1.19801 1366406.4 1.77713 1.79539 1.77321 1.78705 167096.585 1.36649 1.37488 1.36614 1.37311 204037.97 1.28443 1.28671 1.27193 1.28274 363375.551 112.718 113.042 111.742 112.285 636496.9
"102" 20040523 0.69717 0.70111 0.69411 0.6967 2608575.579 1.19817 1.20231 1.19324 1.2002 1364336.8 1.7876 1.79361 1.78204 1.78919 165138.107 1.37233 1.37701 1.36468 1.37015 205310.43 1.28182 1.28688 1.27582 1.27844 362621.55 112.285 112.94 112.012 112.89 638098.8
"103" 20040524 0.69657 0.71 0.69535 0.70884 2622061.28 1.19978 1.21263 1.19818 1.21045 1371858 1.78929 1.81456 1.78864 1.8129 168165.8498 1.36998 1.37756 1.36411 1.37113 213225 1.27838 1.28074 1.2662 1.27164 367447.974 112.94 113.313 111.621 111.697 632085.7
"104" 20040525 0.70911 0.7115 0.70473 0.70653 2631033.427 1.2105 1.21422 1.20814 1.2099 1348788.5 1.81327 1.81984 1.80903 1.81359 169813.191 1.37122 1.37447 1.36345 1.37018 221478.22 1.27165 1.27388 1.26537 1.27162 362155.151 111.664 111.974 111.214 111.887 631810
"105" 20040526 0.70679 0.71885 0.70513 0.71649 2612929.427 1.2101 1.22884 1.20867 1.22602 1363604 1.81365 1.83986 1.8099 1.83744 173012.987 1.37035 1.37149 1.35514 1.35633 194981.9 1.27157 1.2736 1.24317 1.24525 365594.6 111.908 112.113 110.671 110.812 637821.7
"106" 20040527 0.71657 0.71985 0.71128 0.7139 2625066.608 1.22554 1.22956 1.22002 1.22118 1355819 1.83748 1.84193 1.82914 1.83256 165658.55 1.35648 1.36668 1.35534 1.36146 202103.86 1.24502 1.25491 1.24273 1.25193 362304.325 110.815 111.079 110.01 110.18 636351.8
"107" 20040530 0.71374 0.7174 0.71165 0.71447 2255077.798 1.22304 1.22529 1.21759 1.21854 1131630.8 1.83276 1.837 1.82959 1.83197 119296.681 1.36172 1.36416 1.35871 1.36141 170703.62 1.25035 1.25517 1.24763 1.25375 302473.65 110.165 110.211 109.042 109.477 461154
"108" 20040531 0.71462 0.7174 0.70541 0.70688 2608381.907 1.21824 1.22657 1.21543 1.22447 1383596 1.83199 1.84127 1.82752 1.83925 168401.46 1.36118 1.37198 1.36018 1.36773 197318.35 1.25382 1.25697 1.24508 1.24632 362777.331 109.525 110.732 109.198 110.606 633973.5
"109" 20040601 0.707 0.70955 0.69276 0.69533 2610633.305 1.2241 1.2303 1.22032 1.22085 1379091.3 1.83919 1.84846 1.83027 1.83406 161498.188 1.36758 1.36833 1.35857 1.36094 198543.1 1.24598 1.25143 1.24085 1.24984 363297.15 110.618 110.913 109.82 109.867 635160.8
"110" 20040602 0.69544 0.6985 0.6844 0.68819 2631596.43 1.22071 1.22496 1.2168 1.22242 1364395.2 1.83436 1.84305 1.82819 1.84048 165880.148 1.36065 1.3648 1.35661 1.3622 203932.86 1.24963 1.25353 1.24547 1.24952 362095.5 109.86 111.528 109.781 110.743 635663.5
"111" 20040603 0.68808 0.69626 0.68656 0.69535 2594046.317 1.22245 1.22997 1.21395 1.22817 1361491.2 1.8404 1.84486 1.83228 1.84032 162377.512 1.36226 1.36484 1.34759 1.34945 200607.36 1.24927 1.2571 1.23722 1.23943 364102.581 110.78 111.929 110.296 111.128 641738.6
"112" 20040606 0.69627 0.7077 0.69565 0.70683 2579081.524 1.22867 1.23373 1.22742 1.2317 1364601.2 1.84068 1.84799 1.83454 1.84116 198814.649 1.3497 1.3513 1.3431 1.34635 205181.57 1.23992 1.24086 1.23383 1.2368 368820.8 110.855 111.01 109.452 109.507 639403.1
"113" 20040607 0.70654 0.70715 0.69854 0.70015 2630377.606 1.23134 1.235 1.22434 1.2262 1359548.4 1.84074 1.84544 1.83256 1.83552 160211.758 1.34608 1.34945 1.33926 1.34835 196998.47 1.23653 1.24257 1.23199 1.23742 364949.25 109.486 110.105 109.459 109.627 636091.5
"114" 20040608 0.70047 0.70128 0.68738 0.68972 2625745.864 1.22614 1.22738 1.20335 1.20439 1363845.5 1.83551 1.84174 1.8252 1.82987 169008.468 1.34902 1.36035 1.34529 1.35944 198756.44 1.23704 1.25656 1.23671 1.25414 366437.85 109.59 110.584 108.65 110.398 641277.6
"115" 20040609 0.69 0.6992 0.68597 0.69651 2606936.517 1.20418 1.21179 1.20225 1.21035 1348948.3 1.82974 1.84439 1.81886 1.84283 166027.334 1.35927 1.36226 1.35518 1.36 208884.13 1.2541 1.25739 1.24275 1.24486 356517.8 110.403 110.517 109.155 109.308 632275.5
"116" 20040610 0.69677 0.69765 0.69002 0.69194 2602578.02 1.2102 1.21145 1.19624 1.20038 1369796 1.84283 1.84311 1.8161 1.81917 163746.311 1.35968 1.36887 1.35804 1.36367 201838.62 1.2449 1.26125 1.24366 1.25976 361742.4 109.278 110.479 109.145 110.049 640267.2
"117" 20040613 0.69169 0.69282 0.68275 0.68702 2654274.707 1.1996 1.20872 1.19512 1.20531 1357036.4 1.81829 1.81887 1.8042 1.8112 166785.174 1.36305 1.37537 1.36247 1.37426 204170.26 1.25977 1.2663 1.25381 1.256 364778.223 110.152 111.47 110.037 111.006 632903.6
"118" 20040614 0.68692 0.6993 0.67938 0.69687 2641479.442 1.2051 1.21694 1.20254 1.21584 1372933.2 1.81117 1.83313 1.81064 1.83191 171044.669 1.37455 1.38138 1.3666 1.36758 199026.03 1.25581 1.26246 1.2471 1.24939 364593.949 110.992 111.387 109.279 109.48 634128.3
"119" 20040615 0.69689 0.69755 0.68497 0.68888 2665680.552 1.21578 1.21677 1.19787 1.20085 1361231.8 1.83206 1.83517 1.82298 1.82757 163447.8039 1.36725 1.37803 1.36576 1.37222 198424.06 1.24913 1.27029 1.24749 1.26624 365993.875 109.49 110.237 109.205 110.046 641791.7
"120" 20040616 0.68892 0.69122 0.68107 0.68189 2663574.234 1.2006 1.20769 1.19901 1.20508 1364645.3 1.82736 1.83843 1.82374 1.83462 165289.616 1.3727 1.37837 1.36786 1.37044 204535.09 1.26602 1.26845 1.24969 1.25212 364142.476 110.048 110.212 108.888 109.601 627634.7
"121" 20040617 0.68194 0.69076 0.67753 0.68824 2646041.677 1.20493 1.21467 1.19725 1.21343 1366505.8 1.83458 1.83989 1.825 1.838 163675.868 1.37041 1.37657 1.36152 1.36177 196262.06 1.25165 1.26276 1.2419 1.24429 360481.602 109.6 109.738 108.522 108.86 634980.4
"122" 20040620 0.6882 0.6918 0.68671 0.68969 2669119.836 1.21308 1.2145 1.20749 1.21132 1347743 1.83828 1.84097 1.82761 1.83136 164361.968 1.36301 1.36769 1.35983 1.36469 204634.43 1.2437 1.24969 1.24182 1.24575 364632.555 108.765 108.953 108.213 108.891 634352.1
"123" 20040621 0.68975 0.69181 0.68414 0.68722 2672043.036 1.21073 1.21306 1.20652 1.21067 1361793.3 1.83129 1.83477 1.81753 1.8207 169146.887 1.36455 1.36662 1.35553 1.3575 197507.6 1.24569 1.25395 1.24497 1.24955 361590.027 108.918 109.413 108.353 109.26 628917.5
"124" 20040622 0.68731 0.6916 0.68451 0.68735 2676302.222 1.21052 1.21911 1.20624 1.209 1373304.5 1.82026 1.82844 1.8139 1.81554 165121.255 1.35708 1.36281 1.35364 1.35961 215975.12 1.24924 1.25715 1.24296 1.25298 361365.2 109.266 109.291 108.43 108.482 632733.8
"125" 20040623 0.68727 0.70153 0.68631 0.69929 2671574.241 1.20867 1.21874 1.2038 1.21668 1351438.3 1.81566 1.82896 1.81032 1.82483 164823.077 1.35947 1.36156 1.34049 1.34431 195857.94 1.25267 1.25711 1.23868 1.24454 365314.07 108.492 108.601 106.994 107.118 635375.2
"126" 20040624 0.69912 0.70232 0.69606 0.70018 2671581.999 1.2164 1.21889 1.21062 1.2172 1351956.4 1.82474 1.82693 1.81689 1.82677 173994.193 1.34453 1.35078 1.34362 1.34943 194233.34 1.24437 1.25288 1.24244 1.24635 362299.945 107.122 108.007 107.006 107.546 631419.7
"127" 20040627 0.70007 0.7023 0.69511 0.69913 2651569.411 1.2173 1.22268 1.21209 1.21845 1364704.9 1.82621 1.83385 1.82056 1.83024 164065.922 1.34953 1.35305 1.34208 1.34783 195005.44 1.24715 1.25522 1.24343 1.2488 359416.95 107.548 108.316 107.387 107.89 626734.6
"128" 20040628 0.69915 0.701 0.68843 0.68977 2648512.802 1.21795 1.21919 1.20646 1.208 1346761.6 1.82999 1.83034 1.80458 1.8071 178151.04 1.34781 1.34909 1.33879 1.34381 220575.06 1.24828 1.26752 1.24786 1.26563 359631.875 107.882 108.748 107.746 108.173 631791.1
"129" 20040629 0.6899 0.69925 0.68715 0.69835 2681284.813 1.20775 1.22035 1.2063 1.21928 1353292.5 1.80716 1.82041 1.80106 1.81956 163070.295 1.34381 1.34984 1.33134 1.33244 194182.05 1.26546 1.26695 1.24779 1.24855 358195.529 108.19 109.593 108.166 108.714 630750.5
"130" 20040630 0.69857 0.70695 0.69592 0.70481 2662696.003 1.21938 1.22078 1.21319 1.21565 1347963.7 1.81955 1.82231 1.81157 1.81943 169731.935 1.33253 1.33612 1.32527 1.33192 195312.26 1.24828 1.25641 1.24704 1.24901 359826.7 108.738 108.89 107.807 108.352 634585.5
"131" 20040701 0.70468 0.71383 0.70114 0.71276 2659264.003 1.21507 1.23271 1.21416 1.23105 1364006.4 1.81934 1.83567 1.81637 1.83038 160204.612 1.332 1.33574 1.32206 1.32273 196886.33 1.24877 1.25191 1.22965 1.23291 362260 108.386 109.317 108.027 108.275 629340.1
"132" 20040704 0.71247 0.7161 0.71088 0.71119 2636407.922 1.23205 1.2335 1.22654 1.22879 1352011.5 1.83117 1.83616 1.82675 1.82943 175759.577 1.32275 1.32692 1.31999 1.32558 198553.56 1.2317 1.23764 1.2266 1.23587 359023.775 108.298 109.168 108.208 109.034 627864.2
"133" 20040705 0.7115 0.71875 0.71092 0.7124 2671610.479 1.22832 1.2329 1.22638 1.22793 1350680.4 1.82927 1.844 1.82731 1.84142 169587.398 1.32468 1.32839 1.31894 1.32745 205006.64 1.2355 1.23864 1.23063 1.23671 359804.355 109.066 109.707 108.857 109.46 629918.7
"134" 20040706 0.71282 0.72422 0.71245 0.72272 2653830.599 1.22757 1.23879 1.22715 1.23693 1344091.1 1.84162 1.85779 1.83912 1.85569 166080.604 1.32738 1.32801 1.31718 1.32023 198459.24 1.2369 1.23726 1.22539 1.22665 364801.951 109.46 109.543 108.184 108.613 632283
"135" 20040707 0.72282 0.72342 0.7168 0.71923 2693803.854 1.23659 1.24042 1.23386 1.23806 1346404.3 1.85558 1.85819 1.84682 1.84922 159202.858 1.31968 1.32692 1.3153 1.31743 196860.8 1.22633 1.23071 1.22306 1.22539 364795.049 108.632 109.155 108.362 108.953 631455.4
"136" 20040708 0.71926 0.72407 0.71841 0.72184 2648005.027 1.23782 1.2422 1.23677 1.24104 1346880.3 1.84896 1.86173 1.84857 1.85933 161723.02 1.31725 1.32239 1.31321 1.31787 195766.26 1.22525 1.22918 1.22129 1.22245 362764.576 108.977 108.994 107.927 108.154 631932.2
"137" 20040711 0.72167 0.72835 0.72164 0.72699 2663639.495 1.2406 1.2435 1.23795 1.24053 1354229.2 1.85995 1.8662 1.8568 1.86196 165725.581 1.31676 1.32079 1.31442 1.3169 201557.33 1.22297 1.22609 1.22038 1.22458 360033 108.142 108.415 107.544 108.232 630837.3
"138" 20040712 0.7269 0.72739 0.7204 0.72425 2673978.821 1.24039 1.24143 1.22979 1.23244 1366027.2 1.86153 1.86236 1.85166 1.85683 162305.872 1.317 1.32985 1.31591 1.3177 195547.73 1.22469 1.23901 1.22408 1.2358 365370.5 108.23 109.39 108.17 108.623 632420.4
"139" 20040713 0.72473 0.7268 0.7218 0.72318 2679345.681 1.23193 1.24201 1.23173 1.23778 1363310.2 1.85675 1.86168 1.85329 1.85583 160146.178 1.31792 1.32313 1.31631 1.32178 195734.84 1.23548 1.23714 1.22519 1.22916 358988.8 108.647 109.46 108.372 109.13 630964.8
"140" 20040714 0.7234 0.7262 0.72006 0.72205 2656680.776 1.2376 1.23879 1.23255 1.23512 1358821.2 1.85569 1.85724 1.84783 1.85275 168131.272 1.32155 1.32709 1.32131 1.32269 194315.65 1.22929 1.24068 1.22854 1.23637 363491.3 109.132 109.997 108.99 109.767 627671.8
"141" 20040715 0.72226 0.73245 0.71933 0.73167 2658828.004 1.23505 1.24579 1.23269 1.24518 1335458.4 1.85285 1.87504 1.84763 1.87315 168695.1139 1.32296 1.32468 1.30544 1.31075 201256.04 1.23588 1.23923 1.223 1.22471 365722.151 109.783 110.031 108.55 108.654 626750.5
"142" 20040718 0.7316 0.73471 0.73095 0.73158 2646627.521 1.24412 1.24609 1.23975 1.24412 1355053.1 1.8725 1.87705 1.86659 1.86728 164409.54 1.31028 1.31137 1.30522 1.30697 201988.94 1.22551 1.2312 1.22373 1.22767 361403.18 108.767 108.857 108.071 108.215 627029.5
"143" 20040719 0.73154 0.734 0.72573 0.72701 2683813.572 1.24353 1.24536 1.22981 1.233 1345309.2 1.86739 1.86858 1.84898 1.85265 167823.712 1.30753 1.31675 1.30605 1.31321 229921.9 1.22723 1.24694 1.22667 1.24425 362592.675 108.21 108.812 108.067 108.647 628031.6
"144" 20040720 0.72732 0.7287 0.71095 0.71469 2645061.116 1.23224 1.2348 1.22089 1.22584 1377695.7 1.85252 1.85458 1.83211 1.84128 164332.6509 1.31283 1.32678 1.31095 1.3205 204034.61 1.24382 1.258 1.24083 1.2498 361961.65 108.67 110.289 108.34 109.775 630816.8
"145" 20040721 0.71464 0.71795 0.70915 0.71418 2705574.461 1.22507 1.22911 1.22279 1.22537 1362848.8 1.84087 1.84913 1.83531 1.84375 164844.679 1.32061 1.32539 1.31157 1.31659 205317.89 1.24939 1.25325 1.24351 1.24865 363603.376 109.753 109.96 109.242 109.768 632836.6
"146" 20040722 0.71433 0.71565 0.70704 0.70896 2658685.787 1.22483 1.22673 1.20859 1.20897 1355267.6 1.84366 1.84528 1.82979 1.83146 163716.133 1.31659 1.32285 1.31506 1.32045 196680.1 1.2484 1.26822 1.24734 1.26733 365134.551 109.743 110.254 109.596 110.162 629168
"147" 20040725 0.70858 0.71315 0.70615 0.70895 2670779.807 1.20932 1.21699 1.20853 1.21402 1341202.7 1.83175 1.84233 1.83057 1.84033 164010.769 1.32127 1.33422 1.31509 1.33261 204047.84 1.2668 1.26825 1.25871 1.26465 355760.351 110.115 110.208 109.399 109.943 628176.8
"148" 20040726 0.70877 0.71398 0.69719 0.69904 2682472.494 1.21363 1.2189 1.20338 1.2056 1351738.4 1.84045 1.84459 1.81969 1.82123 162910.897 1.33254 1.3381 1.32661 1.33087 197863.37 1.26408 1.27762 1.25975 1.2754 364472.675 109.928 111.208 109.587 110.9 629084.8
"149" 20040727 0.69905 0.70225 0.69475 0.69926 2686486.962 1.20513 1.2078 1.19972 1.20517 1356063.2 1.82124 1.82533 1.81486 1.82478 163155.441 1.33085 1.33775 1.32576 1.32775 198013.72 1.2752 1.2797 1.2716 1.27516 361585.05 110.889 111.884 110.787 111.623 633126.9
"150" 20040728 0.69929 0.70087 0.69304 0.69868 2683939.68 1.20508 1.20932 1.19912 1.20434 1349028.5 1.8246 1.82859 1.80835 1.81675 164009.528 1.32768 1.33655 1.3232 1.32402 195435.66 1.27485 1.28415 1.27127 1.28016 366371.724 111.608 112.472 111.473 111.936 634612.7
"151" 20040729 0.69891 0.7058 0.69516 0.70183 2673751.44 1.20373 1.21183 1.19997 1.20165 1348584.4 1.81647 1.82449 1.81207 1.81934 160391.888 1.32378 1.33217 1.31821 1.33081 196905.98 1.27992 1.28305 1.26932 1.28152 363483.075 111.983 112.225 111.073 111.331 628997.7
"152" 20040801 0.70094 0.7063 0.70022 0.70244 2641142.136 1.20169 1.20928 1.20167 1.20217 1365331.6 1.81923 1.83328 1.81898 1.82707 166619.205 1.32965 1.3327 1.32497 1.3319 208385.26 1.2811 1.2811 1.26871 1.27886 363089.75 111.248 111.393 110.562 110.695 631596.9
"153" 20040802 0.70252 0.70775 0.69845 0.70661 2733273.93 1.20188 1.20751 1.19941 1.20593 1365961.2 1.82699 1.82845 1.81697 1.8265 162512.11 1.33193 1.3344 1.31558 1.31675 197720.95 1.27887 1.28296 1.27542 1.27781 358293.325 110.712 111.147 110.398 110.531 633451.2
"154" 20040803 0.70665 0.70696 0.70096 0.70367 2645405.088 1.20526 1.20659 1.19695 1.20502 1357159 1.82631 1.82641 1.81494 1.8252 163925.344 1.31712 1.32277 1.31208 1.3152 197285.14 1.27739 1.28572 1.27296 1.27635 362421.73 110.529 111.726 110.509 111.09 632160
"155" 20040804 0.70353 0.7056 0.70115 0.70263 2728134.138 1.2047 1.20727 1.20189 1.2051 1346207.9 1.82513 1.82929 1.81892 1.82372 161509.415 1.31508 1.3211 1.31298 1.31813 200451.95 1.27575 1.27975 1.27297 1.27532 360664.25 111.106 111.809 110.799 111.782 623570.5
"156" 20040805 0.70265 0.71562 0.70095 0.71348 2672017.716 1.2052 1.229 1.20431 1.22784 1358167.1 1.82322 1.84642 1.82004 1.84112 162652.888 1.31845 1.32248 1.30776 1.3117 190686.52 1.27512 1.29685 1.24917 1.2505 361213.851 111.798 111.888 109.81 110.457 633825.5
"157" 20040808 0.71286 0.7177 0.71146 0.71526 2678744.522 1.22805 1.22885 1.22444 1.22675 1346744.3 1.84281 1.8443 1.83764 1.84075 163186.004 1.3119 1.31806 1.31007 1.31668 196616.36 1.2501 1.2571 1.24937 1.25359 363934.5 110.4 110.915 110.124 110.579 636782.9
"158" 20040809 0.71511 0.71742 0.70986 0.7128 2702546.697 1.22652 1.23179 1.22237 1.22338 1353692 1.84102 1.84195 1.82518 1.82693 159415.208 1.3174 1.32221 1.31276 1.32048 190788.95 1.25343 1.26311 1.24904 1.2619 358248.473 110.59 111.475 110.395 111.263 624787.3
"159" 20040810 0.71284 0.71536 0.71 0.71462 2685325.694 1.22305 1.22497 1.21937 1.22153 1346429 1.82685 1.83217 1.82447 1.8294 161816.4799 1.32028 1.32606 1.31884 1.3242 198036.43 1.26161 1.26462 1.25876 1.26131 356699.125 111.285 111.452 110.622 110.9 628500.6
"160" 20040811 0.71463 0.71795 0.7117 0.71421 2694939.509 1.22102 1.22948 1.22102 1.22489 1351879 1.82937 1.8345 1.81946 1.82222 163146.027 1.32441 1.33328 1.32109 1.33069 195784.02 1.26076 1.26185 1.25127 1.25595 359635.453 110.88 111.228 110.445 110.863 632243.9
"161" 20040812 0.71444 0.71759 0.70547 0.71648 2683969.131 1.22478 1.23754 1.2175 1.23704 1358878.5 1.8221 1.84549 1.81337 1.84322 162465.577 1.33063 1.33248 1.30722 1.30826 193815.73 1.2557 1.26267 1.23761 1.23831 358085.002 110.87 112.09 110.462 110.69 624834.8
"162" 20040815 0.71507 0.71955 0.71471 0.7178 2670875.422 1.23668 1.23826 1.23158 1.23591 1348296.9 1.84293 1.84618 1.83733 1.8401 164303.6569 1.30869 1.31248 1.3039 1.30616 200726.66 1.23808 1.24528 1.2375 1.24041 362664.051 110.598 110.985 110.332 110.453 622676.5
"163" 20040816 0.71769 0.71945 0.71276 0.715 2682925.736 1.23564 1.23845 1.23096 1.23538 1355260.4 1.84025 1.84314 1.8264 1.828 175957.3579 1.30625 1.30914 1.30142 1.30691 199379.53 1.24003 1.24758 1.23772 1.24325 362477.75 110.453 110.593 109.885 110.042 641432.6
"164" 20040817 0.71508 0.71675 0.71298 0.71527 2684796.768 1.2352 1.23642 1.22847 1.23332 1358126 1.82806 1.82997 1.82043 1.82349 163823.569 1.3073 1.31094 1.30102 1.30333 192176.57 1.24273 1.25079 1.24197 1.24422 361503.551 110.029 110.153 109.266 109.317 634780.3
"165" 20040818 0.71561 0.7262 0.71355 0.72398 2699648.586 1.23281 1.23781 1.23247 1.23614 1356101.7 1.82324 1.83428 1.81965 1.83229 161830.501 1.30293 1.3049 1.29494 1.29642 198451.34 1.24422 1.24577 1.23983 1.24299 362563.875 109.31 109.612 109.04 109.34 632229.8
"166" 20040819 0.72419 0.7258 0.72112 0.7234 2677120.374 1.23592 1.23804 1.22791 1.23153 1357532.9 1.83252 1.83367 1.81562 1.81957 163148.559 1.29607 1.30046 1.29516 1.2976 194389.21 1.24265 1.25333 1.24034 1.24987 363361.045 109.302 109.727 108.938 109.083 634095
"167" 20040822 0.7227 0.7236 0.71026 0.71301 2668265.716 1.23088 1.23231 1.21306 1.21399 1348900.5 1.81851 1.82079 1.80639 1.80796 166773.135 1.29695 1.30849 1.2966 1.30682 199655.43 1.25047 1.27106 1.2496 1.26924 365289.95 109.167 109.888 109.077 109.79 626216
"168" 20040823 0.7132 0.71375 0.70181 0.70439 2705624.784 1.2138 1.21656 1.20583 1.20766 1343168.3 1.80793 1.80921 1.7881 1.79207 162143.324 1.30697 1.3092 1.30037 1.30585 194676.02 1.2691 1.27512 1.26622 1.27228 364060.875 109.802 110.053 109.36 109.59 637735.3
"169" 20040824 0.70435 0.70835 0.70238 0.70517 2693308.717 1.20742 1.21156 1.20504 1.20789 1354354.8 1.79188 1.80076 1.78957 1.79614 160447.599 1.30619 1.3133 1.30201 1.30448 202402.64 1.27242 1.27624 1.26966 1.27345 364038.3 109.565 110.476 109.41 110.143 636040.7
